"tarih","saat","YukTahminPlan(MWh)","PTF(TL/MWh)","SMF(TL/MWh)","KGUP(TL/MWh)","YAL0(TL/MWh)","YAL1(TL/MWh)","YAT0(TL/MWh)","YAT1(TL/MWh)","YAL TeslimEdilemeyenMiktar(MWh)","YAT TeslimEdilemeyenMiktar(MWh)","PFK Fiyat","SFK Fiyat","date","Olay Baslangic Tarihi","Olay Baslangic Saati","Isletmedeki Saatlik Guc","Olay Sirasindaki Saatlik Guc","ariza_var"
202008,1,33575,296.98,201.18,31496.16,0,0,963.566,0,0,84.301,44.97,64,"2020-08-23","2020-08-23",1,74.5,0,1
202008,2,32333,290,201.18,30227.86,48.05,0,1186.833,0,1.55,105.09100000000001,44.97,64,"2020-08-23","2020-08-23",2,24.299999999999997,13,1
202008,3,31396,289.99,201.18,29439.82,0,0,1057,0,0,97.98,44.97,64,"2020-08-23","2020-08-23",3,3.38,0,1
202008,4,30777,289.99,215.18,28819.15,0,0,1112.833,0,0,87.494,32.97,38.47,"2020-08-23","2020-08-23",4,19.75,13,1
202008,5,30325,289.99,279.99,28593.54,0,0,396.184,0,0,30.061,32.97,38.47,"2020-08-23","2020-08-23",5,1376.75,360,1
202008,6,28881,233.25,198,27189.06,0,0,724.933,0,0,91.249,32.97,38.47,"2020-08-23","2020-08-23",6,23.77,18,1
202008,7,28701,223.89,197,26922.18,0,0,1306,0,0,156.157,52.97,67.47,"2020-08-23","2020-08-23",7,6.52,0,1
202008,8,29187,223.89,197,27296.13,28.333000000000002,0,1412.6329999999998,0,1,146.666,52.97,67.47,"2020-08-23","2020-08-23",8,115,0,1
202008,9,29904,223.89,200.22,27992.23,0,0,1043.2,0,0,262.435,52.97,67.47,"2020-08-23","2020-08-23",9,4.68,2,1
202008,10,30643,290.03,215.18,29057.51,121.684,0,1307.133,0,5.337000000000001,41.136,52.97,67.47,"2020-08-23","2020-08-23",10,197.85,70,1
202008,11,31316,292.47,215.18,29706.92,0,0,1102,0,0,20.092,65.97,74.49,"2020-08-23","2020-08-23",11,40.94,1,1
202008,12,31270,267.68,215.18,29838.45,0,0,1016,0,0,7.5,65.97,74.49,"2020-08-23","2020-08-23",12,186.39,59,1
202008,13,31882,290.19,215.18,30426.56,0,0,1138,0,0,19.735,65.97,74.49,"2020-08-23","2020-08-23",13,56.2,53,1
202008,14,32435,292.77,215.18,31142.58,0,0,1092,0,0,3.6,65.97,74.49,"2020-08-23","2020-08-23",14,106.04,53,1
202008,15,32927,291.76,215.18,31346.57,60,0,1170,0,19,78.928,65.97,74.49,"2020-08-23",NULL,NULL,NULL,NULL,0
202008,16,33541,294.6,215.18,31739.15,86,0,886,0,2,13.296,63.97,84,"2020-08-23","2020-08-23",16,587.48,239,1
202008,17,34476,296.57,215.18,32523.44,136,0,886,0,0,3.7,63.97,84,"2020-08-23","2020-08-23",17,56.2,55,1
202008,18,35336,300,215.18,33474.88,82.016,0,851,0,1,4.3,63.97,84,"2020-08-23","2020-08-23",18,8.9,0,1
202008,19,38630,301.68,325,36309.47,871.35,0,0,0,58.795,0,63.97,92,"2020-08-23",NULL,NULL,NULL,NULL,0
202008,20,39104,305.87,324.81,37333.29,740,0,0,0,74.968,0,63.97,91,"2020-08-23",NULL,NULL,NULL,NULL,0
202008,21,38687,302.99,325,36729.07,913.3330000000001,0,56.516999999999996,0,77.90899999999999,0,63.97,91,"2020-08-23","2020-08-23",21,12.41,10,1
202008,22,38069,300.34,320.34,35778.99,908,0,64.684,0,74.98899999999999,0.37200000000000005,63.97,91,"2020-08-23","2020-08-23",22,12.41,9,1
202008,23,37091,296.58,316.58,34372.92,914.9,0,35.617,0,115.91,0.11699999999999999,63.97,91,"2020-08-23","2020-08-23",23,12.41,9,1
202008,0,33985,282.19,232,32256.83,0,0,941.6,0,0,95.413,69,67,"2020-08-24","2020-08-24",0,2122.27,921,1
202008,1,32656,288.89,259,30660.45,157.951,0,856,0,0,217.028,69,67,"2020-08-24","2020-08-24",1,56.2,55,1
202008,2,31392,243.75,213.75,29394.43,0,0,742,0,0,239.39,69,67,"2020-08-24","2020-08-24",2,1275.3,929,1
202008,3,30710,223.9,223.9,28244.22,NULL,NULL,NULL,NULL,NULL,NULL,69,67,"2020-08-24","2020-08-24",3,872.2,417,1
202008,4,30444,247,247,28044.59,NULL,NULL,NULL,NULL,NULL,NULL,39,37,"2020-08-24","2020-08-24",4,914.2,505,1
202008,5,30016,247,247,28028,0,0,19.25,0,0,0.5870000000000001,39,37,"2020-08-24","2020-08-24",5,872.2,590,1
202008,6,29392,200,194,27748.38,0,0,242,0,0,NULL,39,37,"2020-08-24","2020-08-24",6,57.540000000000006,55,1
202008,7,31112,267.67,261.67,29165.99,23.866999999999997,0,291,0,0.6,0,80,87,"2020-08-24","2020-08-24",7,513.2,305,1
202008,8,35990,299.25,293.25,33497.76,584.434,0,804.15,0,17.967,22.046999999999997,80,87,"2020-08-24","2020-08-24",8,1485,1061,1
202008,9,38064,306.24,300.24,35924.04,109,0,99.78399999999999,0,51.218999999999994,2.0669999999999997,80,87,"2020-08-24","2020-08-24",9,260.42999999999995,139,1
202008,10,38279,310,270.22,36499.65,0,0,188.86599999999999,0,0,10.387,80,87,"2020-08-24","2020-08-24",10,2551.7,2239,1
202008,11,39030,310.44,320.44,36827.26,396.999,0,0,0,51.91,0,89.9,89.45,"2020-08-24","2020-08-24",11,960.9200000000002,185,1
202008,12,37949,309.43,324.99,36292.37,580.1,0,0,0,105.40799999999999,0,89.9,89.45,"2020-08-24","2020-08-24",12,173.85000000000002,166,1
202008,13,38942,311.15,335,36976.91,784.6,0,0,0,41.27,0,89.9,89.45,"2020-08-24","2020-08-24",13,373.09000000000003,165,1
202008,14,40331,316.53,341.53,38273.3,1045.85,0,0,0,37.186,0,89.9,89.45,"2020-08-24","2020-08-24",14,378.67,142,1
202008,15,40682,316.88,344.8,38480.53,1404.618,0,0,0,84.169,0,89.9,89.45,"2020-08-24","2020-08-24",15,136.57999999999998,78,1
202008,16,41272,317.62,348,38757.38,1511.3329999999999,0,0,0,84.834,0,89.9,89.45,"2020-08-24","2020-08-24",16,1487.1399999999999,1012,1
202008,17,41369,316.97,348.88,39006.54,1607.283,0,0,0,107.834,0,89.9,89.45,"2020-08-24","2020-08-24",17,2567.97,2218,1
202008,18,40458,313.94,329.99,38854.18,563.1,0,0,0,44.148999999999994,0,89.9,89.45,"2020-08-24","2020-08-24",18,211.77,71,1
202008,19,36459,303.15,215.18,34436.43,142.066,0,787.567,0,0,26.384,63.97,84,"2020-08-24","2020-08-24",19,260.06,120,1
202008,20,38102,307.4,277.4,35876.8,0,0,402.667,0,0,10.3,84,92,"2020-08-24","2020-08-24",20,733.2299999999999,338,1
202008,21,37396,305.94,260,35397.91,0,0,466.86699999999996,0,0,5.676,84,92,"2020-08-24","2020-08-24",21,16.7,15,1
202008,22,36653,304.42,215.18,34616.11,0,0,661.9169999999999,0,0,15.868,84,92,"2020-08-24","2020-08-24",22,3.3,1,1
202008,23,35387,300.78,215.18,33716.72,54.167,0,968.067,0,0,38,84,92,"2020-08-24","2020-08-24",23,3.3,1,1
202008,0,36762,299.35,309.99,34108.38,880.166,0,211.93400000000003,0,218.37,0.131,69,75,"2020-08-25","2020-08-25",0,1510.2900000000002,510,1
202008,1,35316,297.47,297.47,32396.32,348,0,29.684,0,181.917,0,69,75,"2020-08-25","2020-08-25",1,33.05,25,1
202008,2,34101,290,290,31221.14,165.567,0,102.566,0,64.45100000000001,0,69,75,"2020-08-25","2020-08-25",2,16.35,8,1
202008,3,33220,289.99,231.79,30459.51,0,0,321.58299999999997,0,0,38.045,69,75,"2020-08-25","2020-08-25",3,16.35,8,1
202008,4,32916,289.99,215.18,30056.55,0,0,670,0,0,73.337,49,43,"2020-08-25","2020-08-25",4,549.58,64,1
202008,5,32589,289.99,260,29475.17,0,0,122.417,0,0,4.5089999999999995,49,43,"2020-08-25","2020-08-25",5,731.9,41,1
202008,6,31720,247.57,258.88,28532.33,462.11699999999996,0,0,0,100.585,0,49,43,"2020-08-25","2020-08-25",6,635.07,4,1
202008,7,32717,293.81,316.7,29342.89,891.1669999999999,0,56.333,0,165.97299999999998,16,80,94,"2020-08-25","2020-08-25",7,996.9,301,1
202008,8,36226,303.86,328.86,32666.02,971.567,0,171.467,0,21.877,2.2769999999999997,80,94,"2020-08-25","2020-08-25",8,2117.56,1028,1
202008,9,38368,308.95,338.95,34986.02,1584.399,0,0,0,189.525,0,80,94,"2020-08-25","2020-08-25",9,772.2,155,1
202008,10,39138,312.72,350,35690.7,2038.4820000000002,0,0,0,273.20799999999997,0,80,94,"2020-08-25","2020-08-25",10,579.2,115,1
202008,11,39850,313.15,363.15,36479.15,2808.75,0,16,0,310.709,2,94,102.5,"2020-08-25","2020-08-25",11,611.36,328,1
202008,12,39328,309.99,349,35651.01,2259,5,0,0,212.968,0,94,102.5,"2020-08-25","2020-08-25",12,207.97,172,1
202008,13,39936,313.18,363.18,36042.16,2195.417,425,0,0,266.866,0,94,102.5,"2020-08-25","2020-08-25",13,1283,594,1
202008,14,40840,318.63,376.63,37423.11,2565,415,0,0,279.286,0,94,102.5,"2020-08-25","2020-08-25",14,153.88,121,1
202008,15,41036,319.6,374.6,37747.96,2578,400,0,0,282.553,0,94,102.5,"2020-08-25","2020-08-25",15,285.75,119,1
202008,16,41165,338.99,388.99,38145.18,2578.183,243.334,0,0,363.11199999999997,0,92,102.5,"2020-08-25","2020-08-25",16,491.28,343,1
202008,17,41158,330,380,37996.48,2924,0,0,0,483.783,0,92,102.5,"2020-08-25","2020-08-25",17,443.08,275,1
202008,18,40883,316.93,366.93,37420.63,2791.167,0,0,0,363.27099999999996,0,92,102.5,"2020-08-25","2020-08-25",18,68.11,57,1
202008,19,40492,313.99,313.99,38979.08,285.449,0,0,0,24.609,0,89.9,89.45,"2020-08-25","2020-08-25",19,86.33,84,1
202008,20,41675,317.51,347.5,39155.25,1186,0,0,0,81.965,0,89,97,"2020-08-25","2020-08-25",20,874.41,361,1
202008,21,40698,313.12,338.12,38509.44,1049.95,0,0,0,115.211,0,89,97,"2020-08-25","2020-08-25",21,361.38,178,1
202008,22,39691,310.29,310.29,38011.08,390.45,0,132.75,0,51.012,1.29,89,97,"2020-08-25",NULL,NULL,NULL,NULL,0
202008,23,38069,306.31,265,36288.16,0,0,185.851,0,0,0.46299999999999997,89,97,"2020-08-25","2020-08-25",23,12.41,3,1
202008,0,35615,309.59,290,34648.92,413.533,0,398.783,0,90.323,52.163000000000004,69,84,"2020-08-26","2020-08-26",0,2262.99,797,1
202008,1,34303,305.41,255.41,32746.52,77,0,288.101,0,0,70.65100000000001,69,84,"2020-08-26","2020-08-26",1,361.40000000000003,224,1
202008,2,33318,297.78,214,31682.93,0,0,541.384,0,0,111.631,69,84,"2020-08-26","2020-08-26",2,12.41,3,1
202008,3,32625,292.49,208,30667.28,0,0,513,0,0,20.717,69,84,"2020-08-26","2020-08-26",3,5.78,1,1
202008,4,32386,290,200,30363.63,0,0,909.9169999999999,0,0,23.680999999999997,44,52,"2020-08-26","2020-08-26",4,34.55,32,1
202008,5,32223,290,160,30114.77,0,0,1114.433,0,0,31.916,44,52,"2020-08-26","2020-08-26",5,340,210,1
202008,6,31692,292.37,160,29417.62,0,0,1103.8,0,0,24.555,44,52,"2020-08-26","2020-08-26",6,700,290,1
202008,7,32846,296.12,180.2,30734.41,11.25,0,932.05,0,0,15.238,93.99,96,"2020-08-26","2020-08-26",7,137,130,1
202008,8,36447,308.32,258.32,34725.12,397.36699999999996,0,600.434,0,55.474,0,93.99,96,"2020-08-26","2020-08-26",8,976.63,303,1
202008,9,38119,312.96,337.96,36149.56,731.283,0,0,0,140.276,0,93.99,96,"2020-08-26","2020-08-26",9,782.9800000000001,124,1
202008,10,38804,316.81,344,36266.76,1276.385,0,30,0,113.859,1,93.99,96,"2020-08-26","2020-08-26",10,900.46,59,1
202008,11,39482,319.3,349,37215.71,1398.9170000000001,0,0,0,122.17299999999999,0,99,104,"2020-08-26","2020-08-26",11,592.24,66,1
202008,12,39215,314.5,339.5,36941.86,697.0169999999999,0,0,0,114.88600000000001,0,99,104,"2020-08-26","2020-08-26",12,543.88,381,1
202008,13,39927,318.45,343.45,37509.47,819.067,0,22,0,89.156,0,99,104,"2020-08-26","2020-08-26",13,936.65,355,1
202008,14,40500,350,380,38868.71,1548.1660000000002,0,0,0,142.497,0,99,104,"2020-08-26","2020-08-26",14,869.6899999999999,176,1
202008,15,40671,348,383,39252.06,1653.467,0,0,0,172.09599999999998,0,99,104,"2020-08-26","2020-08-26",15,940.4300000000001,411,1
202008,16,40851,350,375,39893.64,1032.649,0,0,0,113.029,0,99,108,"2020-08-26","2020-08-26",16,717.44,166,1
202008,17,40907,338.99,368.99,39535.18,1349,0,28.75,0,130.326,1,99,108,"2020-08-26","2020-08-26",17,697.5500000000001,167,1
202008,18,40754,318.47,343.47,38575.21,924.434,0,0,0,132.966,0,99,108,"2020-08-26","2020-08-26",18,610.7900000000001,88,1
202008,19,40973,317.5,357.38,37593.32,2589.5660000000003,0,0,0,357.625,0,92,102.5,"2020-08-26","2020-08-26",19,245.29,108,1
202008,20,41279,329.99,384.21,37850.35,2803.1659999999997,0,0,0,392.99800000000005,0,89,104,"2020-08-26","2020-08-26",20,232.88,44,1
202008,21,40742,315.27,357.38,37556.18,2520.183,0,124,0,328.06,5,89,104,"2020-08-26","2020-08-26",21,519.6,85,1
202008,22,39946,312.6,349,36698.67,2058,0,0,0,269.71,0,89,104,"2020-08-26","2020-08-26",22,207.98,19,1
202008,23,38793,307.7,338,35364.83,1776.3,0,42.168,0,211.63,0,89,104,"2020-08-26","2020-08-26",23,697.35,158,1
202008,0,36653,302.88,312.88,34430.38,580.4159999999999,0,110.666,0,203.668,0,93.98,89,"2020-08-27","2020-08-27",0,2959.25,895,1
202008,1,35224,300,310,32652.55,652.3330000000001,0,117.5,0,211.82299999999998,0.392,93.98,89,"2020-08-27","2020-08-27",1,58.7,55,1
202008,2,34098,290,300,31433.48,540.55,0,59.967,0,173.72799999999998,1.482,93.98,89,"2020-08-27","2020-08-27",2,345.08,211,1
202008,3,33277,290,309.99,30499.74,670.716,0,0,0,216.572,0,93.98,89,"2020-08-27","2020-08-27",3,0.4,0,1
202008,4,32930,289.99,304.99,30144.71,526,0,0,0,164,0,57,64.97,"2020-08-27",NULL,NULL,NULL,NULL,0
202008,5,32698,289.99,299.99,29744.8,512.1,0,0,0,186.85,0,57,64.97,"2020-08-27","2020-08-27",5,478.4,65,1
202008,6,31822,250,220,29028.49,10,0,202,0,10,3.045,57,64.97,"2020-08-27","2020-08-27",6,926,310,1
202008,7,32829,294.09,294.09,30357.19,234.667,0,229.834,0,0,1.0090000000000001,99.99,96.48,"2020-08-27","2020-08-27",7,1532.56,830,1
202008,8,36597,307.72,317.72,34215.72,605.7669999999999,0,397.13300000000004,0,58.35,0.46,99.99,96.48,"2020-08-27","2020-08-27",8,536.46,122,1
202008,9,38259,311.74,336.74,35640.9,844.533,0,0,0,109.458,0,99.99,96.48,"2020-08-27","2020-08-27",9,1063.8400000000001,84,1
202008,10,38746,314.79,340,36542.76,1190,0,42,0,89.104,1.5,99.99,96.48,"2020-08-27","2020-08-27",10,790.7700000000001,516,1
202008,11,39313,316.48,341.48,37200.72,1285,0,0,0,130.488,0,100.01,114.57,"2020-08-27","2020-08-27",11,692.7400000000001,264,1
202008,12,38757,312.24,337.24,36770.01,1331,0,0,0,228.729,0,100.01,114.57,"2020-08-27","2020-08-27",12,1022,91,1
202008,13,39591,317,342,37350.89,1027.45,0,54.25,0,74.479,0,100.01,114.57,"2020-08-27","2020-08-27",13,669.38,130,1
202008,14,40476,350,370,38967.25,1046,0,72.333,0,57.266999999999996,0,100.01,114.57,"2020-08-27","2020-08-27",14,520.4,206,1
202008,15,40742,350,374.9,39162.48,1072,0,0,0,48.751999999999995,0,100.01,114.57,"2020-08-27","2020-08-27",15,490.4,195,1
202008,16,41044,360,383,39594.38,1082,0,0,0,87.815,0,100.01,118.59,"2020-08-27","2020-08-27",16,232.06,71,1
202008,17,41049,350,370,39655.1,1044,0,69.117,0,97.89200000000001,0,100.01,118.59,"2020-08-27","2020-08-27",17,115.62,19,1
202008,18,40846,319.76,339.76,38550.1,925,0,0,0,72.858,0,100.01,118.59,"2020-08-27","2020-08-27",18,76.28,70,1
202008,19,40817,319.15,344.15,38583.27,1168.1680000000001,0,0,0,163.915,0,99,108,"2020-08-27","2020-08-27",19,65.49000000000001,15,1
202008,20,40962,330,355,39352.51,1402,0,38.75,0,200.995,0,99,102.56,"2020-08-27","2020-08-27",20,429.6,251,1
202008,21,40532,315.13,345,38137.52,1605.35,0,28.666,0,189.364,2,99,102.56,"2020-08-27","2020-08-27",21,42,40,1
202008,22,39897,311.64,339,37331.8,1215.0839999999998,0,147.5,0,179.05599999999998,0,99,102.56,"2020-08-27","2020-08-27",22,53.6,40,1
202008,23,38750,305.57,336,35760.31,1602.3329999999999,0,216.75,0,187.352,0,99,102.56,"2020-08-27","2020-08-27",23,0.4,0,1
202008,0,36748,302.52,312.52,34544.15,693.85,0,357.43300000000005,0,181.018,0.35,84,90.45,"2020-08-28","2020-08-28",0,2148.87,829,1
202008,1,35114,299.99,309.99,32934.71,391.565,0,239.416,0,83.7,2,84,90.45,"2020-08-28","2020-08-28",1,4.68,2,1
202008,2,33970,290,300,31684.07,246.733,0,102.25,0,52.456,0,84,90.45,"2020-08-28","2020-08-28",2,15.24,4,1
202008,3,33125,289.99,270.11,30494.18,59.2,0,128.467,0,2.472,51.636,84,90.45,"2020-08-28","2020-08-28",3,549.6800000000001,44,1
202008,4,32812,289.99,264,30188.17,0,0,432,0,0,119.529,56,73,"2020-08-28","2020-08-28",4,25.68,2,1
202008,5,32552,289.99,264,30084.23,0,0,404,0,0,85.038,56,73,"2020-08-28","2020-08-28",5,4.68,2,1
202008,6,31683,247.57,220.11,29498.47,0,0,471,0,0,83.277,56,73,"2020-08-28","2020-08-28",6,18.48,14,1
202008,7,32683,294.18,289.18,30558.11,407.06699999999995,0,519.4169999999999,0,23.38,83.215,97.98,98.49,"2020-08-28","2020-08-28",7,61.88,56,1
202008,8,36675,308.33,308.33,34692.24,674.799,0,635.349,0,20.117,49.68,97.98,98.49,"2020-08-28","2020-08-28",8,56.08,30,1
202008,9,38324,317.3,342.2,36585.7,921,0,90.5,0,89.315,0,97.98,98.49,"2020-08-28","2020-08-28",9,2339.18,981,1
202008,10,38696,318.54,343.54,36509.94,1080.616,0,0,0,94.11200000000001,0,97.98,98.49,"2020-08-28","2020-08-28",10,166.29,108,1
202008,11,39128,320,345,37296.17,1393,0,0,0,80.096,0,104,111.64,"2020-08-28","2020-08-28",11,1670,1105,1
202008,12,38576,312.99,337.99,36774.32,1009.648,0,0,0,146.028,0,104,111.64,"2020-08-28","2020-08-28",12,3.04,1,1
202008,13,38721,313.76,323.76,36988.18,329.034,0,52.85,0,18.54,0,104,111.64,"2020-08-28","2020-08-28",13,1127.65,127,1
202008,14,40253,350,375,39004.01,1683,0,0,0,172.87400000000002,0,104,111.64,"2020-08-28","2020-08-28",14,28.8,26,1
202008,15,40478,352.89,382.8,39206.46,2330.15,0,0,369.333,332.805,0,104,111.64,"2020-08-28","2020-08-28",15,1472.77,653,1
202008,16,40806,365.56,406,39549.1,2383,0,0,216.3,276.661,0,104,109.97,"2020-08-28","2020-08-28",16,645.72,122,1
202008,17,40899,344.9,374.9,39334.88,2223.2329999999997,0,108.5,103.333,288.397,0,104,109.97,"2020-08-28","2020-08-28",17,854.9599999999999,149,1
202008,18,40547,317.64,348,38594.62,1788.6970000000001,0,0,0,258.351,0,104,109.97,"2020-08-28","2020-08-28",18,1210.22,248,1
202008,19,41067,330,355,38910.89,1212.683,0,0,0,60.544,0,100.01,118.59,"2020-08-28","2020-08-28",19,478,15,1
202008,20,41384,360,396,39289.25,1700.217,0,0,0,99.311,0,100.01,100.5,"2020-08-28","2020-08-28",20,552.78,27,1
202008,21,40853,317.88,350,38378.95,1841.065,0,0,0,215.49,0,100.01,100.5,"2020-08-28","2020-08-28",21,498.49,62,1
202008,22,40155,313.92,338.92,37825.95,1131.4660000000001,0,42,0,167.72799999999998,0,100.01,100.5,"2020-08-28","2020-08-28",22,540.15,114,1
202008,23,38593,307.44,332.44,36417.77,1000,0,153.45,0,123.041,0.1,100.01,100.5,"2020-08-28","2020-08-28",23,1784.5,707,1
202008,0,35386,301.06,332.06,34196.28,889.834,0,20.2,0,112.366,5.11,69,88.44,"2020-08-29","2020-08-29",0,3722.7200000000003,1483,1
202008,1,34323,299.17,324.17,32426.82,669.3330000000001,0,80.167,0,53.708999999999996,0,69,88.44,"2020-08-29","2020-08-29",1,669.28,121,1
202008,2,33472,290,315,30971.02,584,0,24.45,0,65.634,0,69,88.44,"2020-08-29","2020-08-29",2,485.07,121,1
202008,3,32630,289.99,314.99,30077.85,653.75,0,0,0,73.89399999999999,0,69,88.44,"2020-08-29","2020-08-29",3,500.32,121,1
202008,4,32314,289.99,314.99,29641.48,741.5,0,0,0,54.312,0,52,67,"2020-08-29","2020-08-29",4,642.8100000000001,121,1
202008,5,31836,289.99,314.99,29324.08,729,0,0,0,54.331,0,52,67,"2020-08-29","2020-08-29",5,649.48,117,1
202008,6,31050,244,269,28287.8,865.75,0,0,0,55.99,0,52,67,"2020-08-29","2020-08-29",6,1085.57,300,1
202008,7,31607,290.77,300,28829.68,153.6,0,0,0,9.71,0,63.97,98.49,"2020-08-29","2020-08-29",7,492.14,117,1
202008,8,33918,299.62,324.62,31844.21,754.665,0,298.16700000000003,0,52.868,0,63.97,98.49,"2020-08-29","2020-08-29",8,707.2199999999999,139,1
202008,9,35202,306.66,337,33508.46,1264.833,0,22,0,181.53,0,63.97,98.49,"2020-08-29","2020-08-29",9,1100.85,321,1
202008,10,35636,309.35,340.35,34492.51,1464,0,24,0,134.129,0,63.97,98.49,"2020-08-29","2020-08-29",10,1310.78,534,1
202008,11,36125,311.29,341.29,35320.63,1261,0,0,0,132.168,0,63.97,111,"2020-08-29","2020-08-29",11,520,158,1
202008,12,36325,308.54,338.54,34526.06,1240,0,0,0,148.379,0,63.97,111,"2020-08-29","2020-08-29",12,575,199,1
202008,13,37122,311.43,342,35164.07,1242.333,0,0,0,93.37200000000001,0,63.97,111,"2020-08-29","2020-08-29",13,555,187,1
202008,14,37413,313.58,344,35889.96,1301,0,0,0,109.178,0,63.97,111,"2020-08-29","2020-08-29",14,421.6,246,1
202008,15,37878,313.13,344,36035.91,1257,0,0,0,112.76299999999999,0,63.97,111,"2020-08-29","2020-08-29",15,76.32,50,1
202008,16,38337,313.56,343.56,35924.16,1320,0,0,0,118,0,63.97,108.01,"2020-08-29","2020-08-29",16,1185.08,415,1
202008,17,38509,314.21,345,36463.66,1367,0,0,0,91.057,0,63.97,108.01,"2020-08-29","2020-08-29",17,744.6899999999999,109,1
202008,18,38497,315.05,346,36943.04,1549.717,0,0,0,203.503,0,63.97,108.01,"2020-08-29","2020-08-29",18,686.5,275,1
202008,19,40796,318.43,343.43,38848.65,1396.183,0,0,0,129.156,0,104,109.97,"2020-08-29","2020-08-29",19,1048,523,1
202008,20,41050,319.43,354.43,38949.65,2285.998,0,0,0,225.243,0,100.01,102,"2020-08-29","2020-08-29",20,1186.28,180,1
202008,21,40526,315.53,346.53,38168.4,1976.684,0,0,0,275.906,0,100.01,102,"2020-08-29","2020-08-29",21,116.41,58,1
202008,22,39705,312.73,337.73,37675.94,1173.05,0,104.333,0,217.14700000000002,0,100.01,102,"2020-08-29","2020-08-29",22,180,112,1
202008,23,38499,306.77,331.77,35401.5,1139.1660000000002,0,88.5,0,144.422,0,100.01,102,"2020-08-29",NULL,NULL,NULL,NULL,0
202008,0,33528,304.54,314.54,32452.32,904,0,405.43300000000005,0,51.678999999999995,0.027000000000000003,54.97,69,"2020-08-30","2020-08-30",0,3995.8199999999997,1618,1
202008,1,32785,301.33,311.33,30810.07,1109,0,258.367,0,377.21,0,54.97,69,"2020-08-30","2020-08-30",1,457,310,1
202008,2,31911,290.38,290.39,29408.6,759,0,216,0,304,0,54.97,69,"2020-08-30","2020-08-30",2,1337.07,919,1
202008,3,30080,290,300,28428.43,554.366,0,36.25,0,65,0,54.97,69,"2020-08-30",NULL,NULL,NULL,NULL,0
202008,4,29427,289.99,290,28003.64,461,0,153.334,0,24,0,42.97,49,"2020-08-30","2020-08-30",4,60,26,1
202008,5,29067,289.99,290.01,27328.75,461,0,0,0,30,0,42.97,49,"2020-08-30","2020-08-30",5,1450.03,3,1
202008,6,27608,226.02,226.02,26028.59,294.501,0,0,0,NULL,0,42.97,49,"2020-08-30","2020-08-30",6,7.6,1,1
202008,7,27314,226.02,226.02,25735.98,75,0,0,0,NULL,0,49.9,67,"2020-08-30","2020-08-30",7,205.87,0,1
202008,8,30378,247.57,209,26468.13,0,0,275.383,0,0,28.307,49.9,67,"2020-08-30","2020-08-30",8,85.1,47,1
202008,9,32867,258.99,209,27425.58,0,0,426,0,0,0.79,49.9,67,"2020-08-30",NULL,NULL,NULL,NULL,0
202008,10,33669,293.08,278.08,28255.7,79.167,0,316.382,0,0,51.318000000000005,49.9,67,"2020-08-30",NULL,NULL,NULL,NULL,0
202008,11,34420,296.16,296.19,29081.73,466.06699999999995,0,0,0,103.68,0,62.97,89,"2020-08-30",NULL,NULL,NULL,NULL,0
202008,12,32826,295.9,305.9,29199.01,427,0,0,0,10.925,0,62.97,89,"2020-08-30","2020-08-30",12,907.28,65,1
202008,13,33816,296.31,309.99,29933.91,553.1669999999999,0,0,0,16.537,0,62.97,89,"2020-08-30","2020-08-30",13,766.1,77,1
202008,14,35919,298.02,309.99,30553,618,0,0,0,50,0,62.97,89,"2020-08-30",NULL,NULL,NULL,NULL,0
202008,15,36077,298.54,309.99,31107.11,614,0,0,0,20,0,62.97,89,"2020-08-30","2020-08-30",15,17.49,17,1
202008,16,36796,298.96,298.98,31893.6,409.216,0,0,0,41.763000000000005,0,62.97,91,"2020-08-30","2020-08-30",16,152.64000000000001,49,1
202008,17,37270,301.24,301.24,32617.93,11.5,0,39.833,0,0,1.2,62.97,91,"2020-08-30","2020-08-30",17,844.88,302,1
202008,18,36699,304.93,299.93,33768.97,0,0,125.667,0,0,15.424000000000001,62.97,91,"2020-08-30","2020-08-30",18,125.18,4,1
202008,19,38797,317.76,354,37289.72,1920.65,0,0,0,103.185,0,63.97,108.01,"2020-08-30","2020-08-30",19,136.19,5,1
202008,20,39092,319.72,359.72,37302.14,2172,0,0,0,108.34899999999999,0,63.97,103,"2020-08-30","2020-08-30",20,152.64000000000001,49,1
202008,21,38689,314.69,345.69,36799.43,1638.514,0,77.5,0,150.814,0,63.97,103,"2020-08-30","2020-08-30",21,160.18,3,1
202008,22,38039,311.63,336.63,36058.89,1025.183,0,84,0,56.717,0,63.97,103,"2020-08-30","2020-08-30",22,113.45,47,1
202008,23,37200,305.13,330.13,34338.68,922.85,0,157,0,60.86,0,63.97,103,"2020-08-30","2020-08-30",23,126.54,2,1
202008,0,34526,297.49,201,32415.11,0,0,958.1669999999999,0,0,59.349,79.9,67,"2020-08-31","2020-08-31",0,2603.2,1118,1
202008,1,32827,295.85,195.9,30929.51,0,0,906.3330000000001,0,0,69.846,79.9,67,"2020-08-31","2020-08-31",1,48,7,1
202008,2,31461,289.99,209,29783.81,57.5,0,809,0,1,66.73100000000001,79.9,67,"2020-08-31","2020-08-31",2,41.6,40,1
202008,3,30792,288.89,201.18,28841.41,39.584,0,810,0,0,88.765,79.9,67,"2020-08-31","2020-08-31",3,41.6,40,1
202008,4,30551,267.68,191,28631.3,0,0,909,0,0,90.131,42.97,41,"2020-08-31",NULL,NULL,NULL,NULL,0
