"tarih","saat","YukTahminPlan(MWh)","PTF(TL/MWh)","SMF(TL/MWh)","KGUP(TL/MWh)","YAL0(TL/MWh)","YAL1(TL/MWh)","YAT0(TL/MWh)","YAT1(TL/MWh)","YAL TeslimEdilemeyenMiktar(MWh)","YAT TeslimEdilemeyenMiktar(MWh)","PFK Fiyat","SFK Fiyat"
"201802",14,"37100","174.74","220","33758.06","2859.9","0","38.4","0","748.587","0","44.59","48"
"201802",15,"37200","177.99","225.99","33498.24","2873.5","0","0","0","590.867","0","44.59","48"
"201802",16,"37600","204.79","240","34144.23","2770","0","0","0","427.196","0","44.59","48"
"201802",17,"37700","204.54","219.54","35007.4","1265.068","0","171.166","0","329.43","0","44.59","48"
"201802",18,"38600","206.4","220","35457.97","892.518","0","0","0","273.7","0","44.59","48"
"201802",19,"37900","178","198","35299.98","1893.566","0","72.5","0","406.94","0","44.59","48"
"201802",20,"37400","177.99","193","34303.36","1432.717","0","0","0","294.56","0","41.99","44.59"
"201802",21,"36400","166.99","184","33284.28","1527.5","0","0","0","336.774","0","41.99","44.59"
"201802",22,"35700","179.96","188.95","32757.3","1500","0","30","0","526.51","0","41.99","44.59"
"201802",23,"34500","170","184","31595.45","1570.016","0","49.999","0","322.118","0","41.99","44.59"
"201802",0,"31800","197.68","167.53","30260.72","481.05","0","696.068","0","140.53","113.536","39.99","44.15"
"201802",1,"29900","194.94","194.94","28004.53","234.051","0","349.65","0","0.01","77.217","39.99","44.15"
"201802",2,"28800","196.5","166.53","26856.59","0","0","406.601","0","0","151.507","39.99","44.15"
"201802",3,"28200","176.93","176.93","26215.19",NULL,NULL,NULL,NULL,NULL,NULL,"39.99","44.15"
"201802",4,"28000","123.96","123.96","26202.07",NULL,NULL,NULL,NULL,NULL,NULL,"39.99","59.59"
"201802",5,"28400","152.4","152.4","26362.28",NULL,NULL,NULL,NULL,NULL,NULL,"39.99","59.59"
"201802",7,"32100","215","215","29699.91","115.5","0","0","0","0.001","0","39.99","59.59"
"201802",8,"36300","216.67","216.67","34001.04","821.934","0","267.4","0","131.857","9.31","48","60"
"201802",9,"37900","217.38","218","36376.72","448","0","0","0","204.39","0","48","60"
"201802",10,"38000","216.59","216.59","36645.94","379","0","0","0","215.11","0","48","60"
"201802",11,"38200","215.96","215.96","36673.33","369.333","0","0","0","200.673","0","48","60"
"201802",12,"35900","204.8","204.8","34905.97","323.483","0","215.833","0","110.75","3.767","44.59","44.59"
"201802",13,"35900","204.79","204.79","34774.99","0","0","179.116","0","0","44.403","44.59","44.59"
"201802",14,"36200","204.79","204.79","35030.32","375.6","0","0","0","141.76","0","44.59","44.59"
"201802",15,"36000","203.98","203.98","34559.31","221.65","0","120.301","0","86.75","17.547","44.59","44.59"
"201802",16,"36500","204.8","204.8","34951.16","164.434","0","390.267","0","5.07","7.8","44.59","48"
"201802",17,"37200","201.64","201.64","35457.67","152.416","0","0","0","31.9","0","44.59","48"
"201802",18,"38300","199.99","175","36069.67","75","0","134.9","0","15","0","44.59","48"
"201802",19,"38100","199.99","190","36206.39","14.917","0","107.467","0","4.25","14.877","44.59","48"
"201802",20,"37400","205.51","205.51","35028.55","625.05","0","25","0","62.9","0","41.99","45.89"
"201802",21,"36300","192.9","192.9","34160.38",NULL,NULL,NULL,NULL,NULL,NULL,"41.99","45.89"
"201802",22,"35500","170","139.53","33800.97","0","0","133.333","0","0",NULL,"41.99","45.89"
"201802",23,"34000","168.99","125","32405.51","29.167","0","516.317","0","0","61.344","41.99","45.89"
"201802",0,"32000","184.7","147","30053.62","556.351","0","940.965","0","49.83","95.44","39.8","48.99"
"201802",1,"30100","171.71","171.71","27685.96","0","0","105.35","0","0","24.288","39.8","48.99"
"201802",2,"29000","118.59","120","26873.97","438.9","0","0","0","192.515","0","39.8","48.99"
"201802",3,"28400","118.6","120","26228.95","710","0","0","0","388.026","0","39.8","48.99"
"201802",4,"28200","99.99","104.99","26139.87","639","0","0","0","320.13","0","35","74.99"
"201802",5,"28600","99.99","101","26359.94","729.417","0","0","0","328.082","0","35","74.99"
"201802",6,"29800","169.94","172","27353.39","1912.433","0","0","0","1150.539","0","35","74.99"
"201802",7,"32300","178","182","28981.51","1640.3","0","19.8","0","575.197","1.12","35","74.99"
"201802",8,"36500","204.79","204.79","33740.94","932.668","0","333.232","0","333.223","18.967","47.99","62.4"
"201802",9,"38100","209.99","209.99","35815.34","267","0","0","0","27","0","47.99","62.4"
"201802",10,"38200","179.99","182","35765.72","625.685","0","0","0","151.681","0","47.99","62.4"
"201802",11,"38400","173.01","187.91","35718.44","1849.983","0","0","0","677.236","0","47.99","62.4"
"201802",12,"36100","125.01","145.01","33900.49","1057.5","0","0","0","212.187","0","44.89","51"
"201802",13,"36100","149.99","169.99","33983.38","1028","0","0","0","194","0","44.89","51"
"201802",14,"36400","158.96","170","34388.8","851.167","0","0","0","179.277","0","44.89","51"
"201802",15,"36200","167","182","34215.25","1479","0","0","0","224.969","0","44.89","51"
"201802",16,"36700","179.98","192.34","34725.63","2220.5","0","0","0","1298","0","48","48.59"
"201802",17,"37400","170.06","182","35255.01","1469.567","0","0","0","662.04","0","48","48.59"
"201802",18,"38500","167","170","35822.34","542.917","0","0","0","251.863","0","48","48.59"
"201802",19,"38300","162.9","170","35767.58","528","0","0","0","172.47","0","48","48.59"
"201802",20,"37600","200","200","34835.78","658.833","0","0","0","53.63","0","40","46.79"
"201802",21,"36500","184.99","184.99","33813.67","194","0","0","0","39.9","0","40","46.79"
"201802",22,"35700","178.78","178.78","33400.37","295","0","0","0","156","0","40","46.79"
"201802",5,"29000","168.99","168.99","26070.79",NULL,NULL,NULL,NULL,NULL,NULL,"36","44.14"
"201802",23,"34200","169.19","179.19","32376.35","683.667","0","0","0","225","0","40","46.79"
"201802",0,"32500","149.5","165","28261.23","2594.597","0","106.35","0","669.882","1.634","34.99","61.59"
"201802",1,"30600","70","100","27338.86","635.669","0","0","0","268.731","0","34.99","61.59"
"201802",2,"29400","196.49","196.49","26674.97","1968.266","0","0","0","1126.066","0","34.99","61.59"
"201802",3,"28800","177.76","177.76","26066.82",NULL,NULL,NULL,NULL,NULL,NULL,"34.99","61.59"
"201802",4,"28700","196.49","196.49","25961.54","230.016","0","0","0","174.25","0","35","88.8"
"201802",5,"29100","196.49","196.49","26150","405.151","0","24.833","0","68","17.7","35","88.8"
"201802",6,"30200","29.99","100","27131.88","1217.62","0","266.817","0","417.112","80.907","35","88.8"
"201802",7,"32400","158.95","165","29177.79","1248.2","0","0","0","611.784","0","35","88.8"
"201802",8,"36900","169","184.17","32208.1","1829.286","0","0","0","465.618","0","40","64.14"
"201802",9,"39100","182.77","197","34314.6","2393","0","0","0","738.827","0","40","64.14"
"201802",10,"39100","173.01","189.17","34750.51","1942","0","0","0","281.462","0","40","64.14"
"201802",11,"38900","170.06","185.06","34749.77","2206","0","0","0","296.59","0","40","64.14"
"201802",12,"37100","170.06","184.96","34138.71","1185.951","0","0","0","246.14","0","40","44.16"
"201802",13,"37200","172.99","185","34204.14","864","0","0","0","266.11","0","40","44.16"
"201802",14,"37400","172.98","185","34397.36","1160","0","0","0","300.22","0","40","44.16"
"201802",15,"36900","170.06","171","34326.46","566","0","0","0","292.06","0","40","44.16"
"201802",16,"37300","172.99","189.17","34371.98","1493.635","0","0","0","337.707","0","44.88","44.98"
"201802",17,"37900","158.49","178.49","34719.07","1758","0","0","0","377.647","0","44.88","44.98"
"201802",18,"38600","165","175","35370.45","1283.469","0","0","0","316.581","0","44.88","44.98"
"201802",19,"38700","158.5","179","35360.16","2737.417","0","0","0","1221.634","0","44.88","44.98"
"201802",20,"37600","170.06","182.01","34786.09","2736.8","0","0","0","1217.43","0","34.99","43.59"
"201802",21,"36800","162.9","182.01","33537.86","2696.667","0","0","0","1165.61","0","34.99","43.59"
"201802",22,"36200","120","170","32056.2","3390.133","0","37.334","0","1269.83","0","34.99","43.59"
"201802",23,"35000","90","170","31447.75","3134.35","0","131.75","0","957.533","2","34.99","43.59"
"201802",0,"32400","205.2","205.2","30051.01","2092.282","0","117.1","0","1180.62","3.5","30","90"
"201802",1,"30800","138.95","157.95","27879.01","1486.917","0","82","0","575.166","2.5","30","90"
"201802",2,"29600","100","124","26566","1551.45","0","0","0","493.044","0","30","90"
"201802",3,"28900","152.78","165","25799.53","1670","0","0","0","505.576","0","30","90"
"201802",4,"28700","134.55","144.55","25933.17","1032.066","0","0","0","461.33","0","33.99","100"
"201802",5,"29100","134.55","153.55","26180.93","1246","0","0","0","512.906","0","33.99","100"
"201802",6,"30600","159.99","165","27517.47","1458","0","0","0","689.44","0","33.99","100"
"201802",7,"32800","159.99","165","29234.99","1374.851","0","0","0","573.997","0","33.99","100"
"201802",8,"36800","160","161","33663.29","1009.001","0","580.683","0","196.117","85.603","38.99","59.99"
"201802",9,"39000","175.19","184.19","35871.84","1216","0","0","0","458.38","0","38.99","59.99"
"201802",10,"39200","169","180","36247.44","1175","0","0","0","239.12","0","38.99","59.99"
"201802",11,"39200","169","180","36509.81","1128","0","0","0","175.76","0","38.99","59.99"
"201802",12,"37200","157.9","167.9","34758.59","887","0","110.517","0","177.762","0","38.99","49"
"201802",13,"37600","129.99","144.17","33459.05","818","0","0","0","194.48","0","38.99","49"
"201802",14,"38400","175.18","180","34765.24","546.035","0","0","0","96.597","0","38.99","49"
"201802",15,"38100","175.19","185.19","34743.05","976","0","0","0","172.86","0","38.99","49"
"201802",16,"38400","168.99","180.99","34852.83","1255.284","0","0","0","188.11","0","40","58.11"
"201802",17,"38500","175.19","185","35348.58","1901.632","0","0","0","450.569","0","40","58.11"
"201802",18,"38600","193.01","193.01","35717.2","904.899","0","0","0","156.816","0","40","58.11"
"201802",19,"38700","175.18","192.34","35348.51","2383.767","0","0","0","1114.95","0","40","58.11"
"201802",20,"37800","170","185","34450.44","1250.284","0","8.333","0","194.457","0","33.99","72"
"201802",21,"36700","160","174","33751.73","590.733","0","0","0","34.493","0","33.99","72"
"201802",22,"36100","170","170","33400.63","431","0","0","0","13.7","0","33.99","72"
"201802",23,"35000","165","170","32420.14","612.482","0","216.833","0","77.456","4.5","33.99","72"
"201802",0,"32200","193.75","193.75","30577.27","930","0","307.599","0","24.6","80.201","28.99","98.14"
"201802",1,"30400","182.21","182.21","28325.07","635.366","0","168.184","0","30.96","14.8","28.99","98.14"
"201802",2,"29100","164.21","124","27029.5","0","0","483","0","0","174.08","28.99","98.14"
"201802",3,"28200","149.5","115.21","26209.46","0","0","355","0","0","10","28.99","98.14"
"201802",4,"27900","154.63","154.63","25997.63","0","0","11.333","0","0","3","29","98.14"
"201802",5,"28200","148.97","148.97","26104.45",NULL,NULL,NULL,NULL,NULL,NULL,"29","98.14"
"201802",6,"28800","165.02","165.02","26609.31",NULL,NULL,NULL,NULL,NULL,NULL,"29","98.14"
"201802",8,"32700","157.9","134.9","29810.9","425.833","0","705.567","0","51.85","101.21","35.01","88.14"
"201802",9,"35600","182.22","192.22","32359.58","971.383","0","0","0","134.67","0","35.01","88.14"
"201802",10,"36700","182.22","192","33310.15","949","0","70.833","0","115.21","0","35.01","88.14"
"201802",11,"37100","195.01","200","33937.05","477.634","0","19.067","0","89.1","0","35.01","88.14"
"201802",12,"36100","164.21","164.21","33553.14",NULL,NULL,NULL,NULL,NULL,NULL,"36.01","88.14"
"201802",13,"36100","159.33","152.33","33478.07","0","0","6.667","0","0","2.74","36.01","88.14"
"201802",14,"35600","164.22","164.22","33069.27",NULL,NULL,NULL,NULL,NULL,NULL,"36.01","88.14"
"201802",15,"35000","159.34","159.34","32393.27",NULL,NULL,NULL,NULL,NULL,NULL,"36.01","88.14"
"201802",16,"34800","165","165","32296.41",NULL,NULL,NULL,NULL,NULL,NULL,"39.99","88.14"
"201802",17,"35200","159.33","134.8","32713.23","0","0","424.417","0","0","19.53","39.99","88.14"
"201802",18,"36600","182.98","125","33825.78","0","0","1013.534","0","0","148.429","39.99","88.14"
"201802",19,"36700","182.98","182.98","33829.95","293.183","0","25","0","14.2","0","39.99","88.14"
"201802",20,"35800","201.64","201.64","32752.19",NULL,NULL,NULL,NULL,NULL,NULL,"32","84.14"
"201802",21,"34500","164.99","164.99","31901.61",NULL,NULL,NULL,NULL,NULL,NULL,"32","84.14"
"201802",22,"34100","165","165","31522.96",NULL,NULL,NULL,NULL,NULL,NULL,"32","84.14"
"201802",23,"32800","164.21","125.01","30607.61","0","0","150.451","0","0","42.792","32","84.14"
"201802",0,"31100","204.31","203.31","29024.25","876.015","0","1042.399","0","60.27","77.799","28.99","105"
"201802",1,"28900","185","185","26832.88","809.951","0","323.333","0","13.25","56.504","28.99","105"
"201802",2,"27300","148.97","170","25353.51","846.302","0","130.317","0","136.632","4.823","28.99","105"
"201802",3,"26500","145.34","165.2","24433.93","1178.684","0","0","0","115.782","0","28.99","105"
"201802",4,"26200","121.49","142.48","24149.09","683","0","0","0","66.951","0","28.99","149.13"
"201802",5,"26100","121.49","146","24075.07","733","0","0","0","48.108","0","28.99","149.13"
"201803",3,"26500","60.54","60.54","23825.47",NULL,NULL,NULL,NULL,NULL,NULL,"200","104.9"
"201802",6,"26300","132.43","153.42","24302.43","747","0","0","0","125.712","0","28.99","149.13"
"201802",7,"25900","152.63","169.17","24263.33","796.75","0","0","0","64.222","0","28.99","149.13"
"201802",8,"25800","178.79","179","24713.65","601.835","0","0","0","49.982","0","34.01","150"
"201802",9,"27300","210.8","210.8","25891.34","650","0","13.333","0","118","0","34.01","150"
"201802",10,"28200","179.94","194","26979.74","678.117","0","0","0","96.01","0","34.01","150"
"201802",11,"29300","175","178","27728.13","286.833","0","26.833","0","36.654","0","34.01","150"
"201802",12,"29100","160","159","27299.02","0","0","212.25","0","0","62.934","35.78","139.45"
"201802",13,"29600","179.94","160","27339.92","20.833","0","520","0","0","142.101","35.78","139.45"
"201802",14,"29500","179.94","125","27143.44","0","0","705","0","0","159.148","35.78","139.45"
"201802",15,"29500","179.98","114","27097.59","0","0","1385.216","0","0","191.487","35.78","139.45"
"201802",16,"30000","125.01","103.5","27758.93","0","0","2107.833","0","0","170.17","36","84.99"
"201802",17,"31100","130","112","28811.03","0","0","1505","0","0","77.36","36","84.99"
"201802",18,"33200","204.8","125","30936.25","0","0","1534.716","0","0","192.705","36","84.99"
"201802",19,"34100","203.48","203.48","31551.72",NULL,NULL,NULL,NULL,NULL,NULL,"36","84.99"
"201802",20,"33700","182.21","182.21","31097.71","344.633","0","0","0","120.96","0","35.01","84.99"
"201802",21,"32900","175","175","30399.87",NULL,NULL,NULL,NULL,NULL,NULL,"35.01","84.99"
"201802",22,"32600","178.52","132.32","30163.77","0","0","482.467","0","0","168.74","35.01","84.99"
"201802",23,"31500","164.5","132.32","28960.49","0","0","614.835","0","0","174.94","35.01","84.99"
"201802",0,"29600","210","134.21","27793.85","0","0","544.768","0","0","41.923","41.99","95"
"201802",1,"27800","144.15","113","25710.32","0","0","749.001","0","0","307.329","41.99","95"
"201802",2,"26600","121.5","80","24893.49","0","0","1228","0","0","477.514","41.99","95"
"201802",3,"26000","121.5","95.01","24496.41","0","0","1381.333","0","0","724.843","41.99","95"
"201802",4,"25900","135","95","24416.25","0","0","1525","0","0","671.929","41.99","109"
"201802",5,"26500","151.82","98.21","24460.79","0","0","1516","0","0","617.404","41.99","109"
"201802",6,"27800","201.82","115.21","25402.69","0","0","1343.284","0","0","426.614","41.99","109"
"201802",7,"30900","175","128.28","27931.62","0","0","384","0","0","117.95","41.99","109"
"201802",8,"35600","167.99","171.26","31942.73","796.9","0","418.733","0","111.631","87.649","49.99","56.99"
"201802",9,"38200","215.59","226.59","34505.21","1030.149","0","0","0","254.66","0","49.99","56.99"
"201802",10,"38700","214.79","214.79","34953.85","243.116","0","53.167","0","35.189","0","49.99","56.99"
"201802",11,"39200","205.03","209.03","35536.04","420.267","0","49.583","0","65.966","0","49.99","56.99"
"201802",12,"37500","179.99","159.99","33620.56","0","0","169.25","0","0","105.61","44.59","47.89"
"201802",13,"37800","170.71","140","34083.45","0","0","270","0","0","10","44.59","47.89"
"201802",14,"38400","184.02","184.02","34296.67",NULL,NULL,NULL,NULL,NULL,NULL,"44.59","47.89"
"201802",15,"38200","184.01","184.01","34252.52",NULL,NULL,NULL,NULL,NULL,NULL,"44.59","47.89"
"201802",16,"38600","204.8","204.8","35027.71",NULL,NULL,NULL,NULL,NULL,NULL,"44.99","52.51"
"201802",17,"38600","184.01","135.9","35281.27","0","0","758.417","0","0","117.163","44.99","52.51"
"201802",18,"38700","184.01","144","35798.05","0","0","235.667","0","0","19.4","44.99","52.51"
"201802",19,"38700","168","140","35754.58","0","0","33.333","0","0",NULL,"44.99","52.51"
"201802",20,"37800","171.91","171.91","34868.88",NULL,NULL,NULL,NULL,NULL,NULL,"43.99","48"
"201802",21,"36600","168.96","168.96","33837.68",NULL,NULL,NULL,NULL,NULL,NULL,"43.99","48"
"201802",22,"36100","168","144","33334.61","0","0","16.534","0","0","5.167","43.99","48"
"201802",23,"34800","167.99","140","32135.78","0","0","74.667","0","0","4.167","43.99","48"
"201802",0,"32900","185","185","30109.03","185.016","0","124.05","0","0.42","0","41.99","65"
"201802",1,"30900","171.9","171.9","27764.17",NULL,NULL,NULL,NULL,NULL,NULL,"41.99","65"
"201802",2,"29500","169.98","178","26478.05","1146.367","0","0","0","622.414","0","41.99","65"
"201802",3,"28800","171.9","180","25969.03","1928","0","0","0","1114.38","0","41.99","65"
